specificity,sensitivity,model,seed
0.89,0.3333333333333333,family,92
0.9,0.3333333333333333,family,92
0.91,0.3111111111111111,family,92
0.92,0.3111111111111111,family,92
0.93,0.3111111111111111,family,92
0.9400000000000001,0.3111111111111111,family,92
0.9500000000000001,0.28888888888888886,family,92
0.96,0.28888888888888886,family,92
0.97,0.28888888888888886,family,92
0.98,0.28888888888888886,family,92
0.99,0.17777777777777778,family,92
1,0,family,92
0,1,family,93
0.01,1,family,93
0.02,0.9777777777777777,family,93
0.03,0.9777777777777777,family,93
0.04,0.9555555555555556,family,93
0.05,0.9555555555555556,family,93
0.06,0.9555555555555556,family,93
0.07,0.9555555555555556,family,93
0.08,0.8888888888888888,family,93
0.09,0.8888888888888888,family,93
0.1,0.8666666666666667,family,93
0.11,0.8666666666666667,family,93
0.12,0.8444444444444444,family,93
0.13,0.8444444444444444,family,93
0.14,0.8222222222222222,family,93
0.15,0.8222222222222222,family,93
0.16,0.8222222222222222,family,93
0.17,0.8222222222222222,family,93
0.18,0.8222222222222222,family,93
0.19,0.8222222222222222,family,93
0.2,0.8222222222222222,family,93
0.21,0.8222222222222222,family,93
0.22,0.8222222222222222,family,93
0.23,0.8222222222222222,family,93
0.24,0.8222222222222222,family,93
0.25,0.8,family,93
0.26,0.8,family,93
0.27,0.8,family,93
0.28,0.8,family,93
0.29,0.7777777777777778,family,93
0.3,0.7777777777777778,family,93
0.31,0.7777777777777778,family,93
0.32,0.7777777777777778,family,93
0.33,0.7777777777777778,family,93
0.34,0.7777777777777778,family,93
0.35000000000000003,0.7777777777777778,family,93
0.36,0.7777777777777778,family,93
0.37,0.7777777777777778,family,93
0.38,0.7777777777777778,family,93
0.39,0.7777777777777778,family,93
0.4,0.7777777777777778,family,93
0.41000000000000003,0.7555555555555555,family,93
0.42,0.7555555555555555,family,93
0.43,0.7555555555555555,family,93
0.44,0.7555555555555555,family,93
0.45,0.7555555555555555,family,93
0.46,0.7555555555555555,family,93
0.47000000000000003,0.7555555555555555,family,93
0.48,0.7555555555555555,family,93
0.49,0.7555555555555555,family,93
0.5,0.7555555555555555,family,93
0.51,0.7555555555555555,family,93
0.52,0.7555555555555555,family,93
0.53,0.7555555555555555,family,93
0.54,0.7555555555555555,family,93
0.55,0.7555555555555555,family,93
0.56,0.7555555555555555,family,93
0.5700000000000001,0.7555555555555555,family,93
0.58,0.7333333333333333,family,93
0.59,0.7333333333333333,family,93
0.6,0.7111111111111111,family,93
0.61,0.7111111111111111,family,93
0.62,0.7111111111111111,family,93
0.63,0.7111111111111111,family,93
0.64,0.7111111111111111,family,93
0.65,0.7111111111111111,family,93
0.66,0.6888888888888889,family,93
0.67,0.6888888888888889,family,93
0.68,0.6,family,93
0.6900000000000001,0.6,family,93
0.7000000000000001,0.6,family,93
0.71,0.6,family,93
0.72,0.5777777777777777,family,93
0.73,0.5777777777777777,family,93
0.74,0.5555555555555556,family,93
0.75,0.5555555555555556,family,93
0.76,0.5555555555555556,family,93
0.77,0.5555555555555556,family,93
0.78,0.5555555555555556,family,93
0.79,0.5111111111111111,family,93
0.8,0.5111111111111111,family,93
0.81,0.4888888888888889,family,93
0.8200000000000001,0.4888888888888889,family,93
0.8300000000000001,0.4888888888888889,family,93
0.84,0.4888888888888889,family,93
0.85,0.4666666666666667,family,93
0.86,0.4666666666666667,family,93
0.87,0.4666666666666667,family,93
0.88,0.4666666666666667,family,93
0.89,0.4444444444444444,family,93
0.9,0.4444444444444444,family,93
0.91,0.37777777777777777,family,93
0.92,0.37777777777777777,family,93
0.93,0.35555555555555557,family,93
0.9400000000000001,0.35555555555555557,family,93
0.9500000000000001,0.35555555555555557,family,93
0.96,0.35555555555555557,family,93
0.97,0.35555555555555557,family,93
0.98,0.35555555555555557,family,93
0.99,0.2222222222222222,family,93
1,0,family,93
0,1,family,94
0.01,1,family,94
0.02,1,family,94
0.03,1,family,94
0.04,0.9555555555555556,family,94
0.05,0.9555555555555556,family,94
0.06,0.9333333333333333,family,94
0.07,0.9333333333333333,family,94
0.08,0.9111111111111111,family,94
0.09,0.9111111111111111,family,94
0.1,0.9111111111111111,family,94
0.11,0.9111111111111111,family,94
0.12,0.9111111111111111,family,94
0.13,0.9111111111111111,family,94
0.14,0.9111111111111111,family,94
0.15,0.9111111111111111,family,94
0.16,0.8888888888888888,family,94
0.17,0.8888888888888888,family,94
0.18,0.8444444444444444,family,94
0.19,0.8444444444444444,family,94
0.2,0.8444444444444444,family,94
0.21,0.8444444444444444,family,94
0.22,0.8444444444444444,family,94
0.23,0.8444444444444444,family,94
0.24,0.8444444444444444,family,94
0.25,0.8444444444444444,family,94
0.26,0.8444444444444444,family,94
0.27,0.8444444444444444,family,94
0.28,0.8444444444444444,family,94
0.29,0.8222222222222222,family,94
0.3,0.8222222222222222,family,94
0.31,0.8222222222222222,family,94
0.32,0.8222222222222222,family,94
0.33,0.8222222222222222,family,94
0.34,0.8222222222222222,family,94
0.35000000000000003,0.8222222222222222,family,94
0.36,0.8222222222222222,family,94
0.37,0.8222222222222222,family,94
0.38,0.8222222222222222,family,94
0.39,0.8222222222222222,family,94
0.4,0.8222222222222222,family,94
0.41000000000000003,0.8222222222222222,family,94
0.42,0.8222222222222222,family,94
0.43,0.8222222222222222,family,94
0.44,0.8222222222222222,family,94
0.45,0.8222222222222222,family,94
0.46,0.8222222222222222,family,94
0.47000000000000003,0.8222222222222222,family,94
0.48,0.8222222222222222,family,94
0.49,0.8222222222222222,family,94
0.5,0.8222222222222222,family,94
0.51,0.8222222222222222,family,94
0.52,0.8222222222222222,family,94
0.53,0.8222222222222222,family,94
0.54,0.8222222222222222,family,94
0.55,0.8222222222222222,family,94
0.56,0.8,family,94
0.5700000000000001,0.8,family,94
0.58,0.8,family,94
0.59,0.8,family,94
0.6,0.7777777777777778,family,94
0.61,0.7777777777777778,family,94
0.62,0.6888888888888889,family,94
0.63,0.6888888888888889,family,94
0.64,0.6888888888888889,family,94
0.65,0.6888888888888889,family,94
0.66,0.6444444444444445,family,94
0.67,0.6444444444444445,family,94
0.68,0.6444444444444445,family,94
0.6900000000000001,0.6444444444444445,family,94
0.7000000000000001,0.6222222222222222,family,94
0.71,0.6222222222222222,family,94
0.72,0.6222222222222222,family,94
0.73,0.6222222222222222,family,94
0.74,0.5777777777777777,family,94
0.75,0.5111111111111111,family,94
0.76,0.5111111111111111,family,94
0.77,0.5111111111111111,family,94
0.78,0.5111111111111111,family,94
0.79,0.5111111111111111,family,94
0.8,0.5111111111111111,family,94
0.81,0.5111111111111111,family,94
0.8200000000000001,0.5111111111111111,family,94
0.8300000000000001,0.5111111111111111,family,94
0.84,0.5111111111111111,family,94
0.85,0.5111111111111111,family,94
0.86,0.5111111111111111,family,94
0.87,0.4666666666666667,family,94
0.88,0.4666666666666667,family,94
0.89,0.4222222222222222,family,94
0.9,0.4222222222222222,family,94
0.91,0.4222222222222222,family,94
0.92,0.4222222222222222,family,94
0.93,0.4222222222222222,family,94
0.9400000000000001,0.4222222222222222,family,94
0.9500000000000001,0.37777777777777777,family,94
0.96,0.37777777777777777,family,94
0.97,0.24444444444444444,family,94
0.98,0.24444444444444444,family,94
0.99,0.24444444444444444,family,94
1,0,family,94
0,0.9111111111111111,family,95
0.01,0.9111111111111111,family,95
0.02,0.9111111111111111,family,95
0.03,0.9111111111111111,family,95
0.04,0.9111111111111111,family,95
0.05,0.9111111111111111,family,95
0.06,0.8888888888888888,family,95
0.07,0.8888888888888888,family,95
0.08,0.8888888888888888,family,95
0.09,0.8888888888888888,family,95
0.1,0.8888888888888888,family,95
0.11,0.8888888888888888,family,95
0.12,0.8666666666666667,family,95
0.13,0.8666666666666667,family,95
0.14,0.8666666666666667,family,95
0.15,0.8666666666666667,family,95
0.16,0.8666666666666667,family,95
0.17,0.8666666666666667,family,95
0.18,0.8666666666666667,family,95
0.19,0.8666666666666667,family,95
0.2,0.8666666666666667,family,95
0.21,0.8666666666666667,family,95
0.22,0.8666666666666667,family,95
0.23,0.8666666666666667,family,95
0.24,0.8,family,95
0.25,0.8,family,95
0.26,0.8,family,95
0.27,0.7777777777777778,family,95
0.28,0.7777777777777778,family,95
0.29,0.7111111111111111,family,95
0.3,0.7111111111111111,family,95
0.31,0.7111111111111111,family,95
0.32,0.7111111111111111,family,95
0.33,0.7111111111111111,family,95
0.34,0.7111111111111111,family,95
0.35000000000000003,0.7111111111111111,family,95
0.36,0.7111111111111111,family,95
0.37,0.7111111111111111,family,95
0.38,0.7111111111111111,family,95
0.39,0.7111111111111111,family,95
0.4,0.7111111111111111,family,95
0.41000000000000003,0.7111111111111111,family,95
0.42,0.7111111111111111,family,95
0.43,0.6666666666666666,family,95
0.44,0.6666666666666666,family,95
0.45,0.6666666666666666,family,95
0.46,0.6666666666666666,family,95
0.47000000000000003,0.6444444444444445,family,95
0.48,0.6444444444444445,family,95
0.49,0.6444444444444445,family,95
0.5,0.6444444444444445,family,95
0.51,0.6444444444444445,family,95
0.52,0.6444444444444445,family,95
0.53,0.6444444444444445,family,95
0.54,0.6444444444444445,family,95
0.55,0.6444444444444445,family,95
0.56,0.6222222222222222,family,95
0.5700000000000001,0.6222222222222222,family,95
0.58,0.6222222222222222,family,95
0.59,0.6222222222222222,family,95
0.6,0.6222222222222222,family,95
0.61,0.6222222222222222,family,95
0.62,0.6,family,95
0.63,0.6,family,95
0.64,0.5777777777777777,family,95
0.65,0.5777777777777777,family,95
0.66,0.5111111111111111,family,95
0.67,0.5111111111111111,family,95
0.68,0.5111111111111111,family,95
0.6900000000000001,0.5111111111111111,family,95
0.7000000000000001,0.5111111111111111,family,95
0.71,0.5111111111111111,family,95
0.72,0.5111111111111111,family,95
0.73,0.5111111111111111,family,95
0.74,0.5111111111111111,family,95
0.75,0.4888888888888889,family,95
0.76,0.4888888888888889,family,95
0.77,0.4888888888888889,family,95
0.78,0.4888888888888889,family,95
0.79,0.4666666666666667,family,95
0.8,0.4666666666666667,family,95
0.81,0.4666666666666667,family,95
0.8200000000000001,0.4666666666666667,family,95
0.8300000000000001,0.4666666666666667,family,95
0.84,0.4666666666666667,family,95
0.85,0.4666666666666667,family,95
0.86,0.4666666666666667,family,95
0.87,0.4666666666666667,family,95
0.88,0.4666666666666667,family,95
0.89,0.4666666666666667,family,95
0.9,0.4666666666666667,family,95
0.91,0.4666666666666667,family,95
0.92,0.4666666666666667,family,95
0.93,0.4444444444444444,family,95
0.9400000000000001,0.4444444444444444,family,95
0.9500000000000001,0.4222222222222222,family,95
0.96,0.4222222222222222,family,95
0.97,0.3333333333333333,family,95
0.98,0.3333333333333333,family,95
0.99,0.2222222222222222,family,95
1,0,family,95
0,1,family,96
0.01,1,family,96
0.02,1,family,96
0.03,1,family,96
0.04,1,family,96
0.05,1,family,96
0.06,0.9777777777777777,family,96
0.07,0.9777777777777777,family,96
0.08,0.9777777777777777,family,96
0.09,0.9777777777777777,family,96
0.1,0.9777777777777777,family,96
0.11,0.9777777777777777,family,96
0.12,0.9777777777777777,family,96
0.13,0.9777777777777777,family,96
0.14,0.9777777777777777,family,96
0.15,0.9777777777777777,family,96
0.16,0.9777777777777777,family,96
0.17,0.9777777777777777,family,96
0.18,0.9555555555555556,family,96
0.19,0.9555555555555556,family,96
0.2,0.9555555555555556,family,96
0.21,0.9555555555555556,family,96
0.22,0.9555555555555556,family,96
0.23,0.9555555555555556,family,96
0.24,0.9333333333333333,family,96
0.25,0.9111111111111111,family,96
0.26,0.9111111111111111,family,96
0.27,0.9111111111111111,family,96
0.28,0.9111111111111111,family,96
0.29,0.9111111111111111,family,96
0.3,0.9111111111111111,family,96
0.31,0.9111111111111111,family,96
0.32,0.9111111111111111,family,96
0.33,0.9111111111111111,family,96
0.34,0.9111111111111111,family,96
0.35000000000000003,0.9111111111111111,family,96
0.36,0.9111111111111111,family,96
0.37,0.8666666666666667,family,96
0.38,0.8666666666666667,family,96
0.39,0.8666666666666667,family,96
0.4,0.8666666666666667,family,96
0.41000000000000003,0.8666666666666667,family,96
0.42,0.8666666666666667,family,96
0.43,0.8,family,96
0.44,0.8,family,96
0.45,0.8,family,96
0.46,0.8,family,96
0.47000000000000003,0.8,family,96
0.48,0.8,family,96
0.49,0.8,family,96
0.5,0.8,family,96
0.51,0.8,family,96
0.52,0.8,family,96
0.53,0.8,family,96
0.54,0.8,family,96
0.55,0.8,family,96
0.56,0.7777777777777778,family,96
0.5700000000000001,0.7777777777777778,family,96
0.58,0.7777777777777778,family,96
0.59,0.7777777777777778,family,96
0.6,0.7777777777777778,family,96
0.61,0.7777777777777778,family,96
0.62,0.7555555555555555,family,96
0.63,0.7555555555555555,family,96
0.64,0.7555555555555555,family,96
0.65,0.7555555555555555,family,96
0.66,0.7555555555555555,family,96
0.67,0.7555555555555555,family,96
0.68,0.7555555555555555,family,96
0.6900000000000001,0.7555555555555555,family,96
0.7000000000000001,0.7555555555555555,family,96
0.71,0.7555555555555555,family,96
0.72,0.6444444444444445,family,96
0.73,0.6444444444444445,family,96
0.74,0.6444444444444445,family,96
0.75,0.6444444444444445,family,96
0.76,0.6444444444444445,family,96
0.77,0.5777777777777777,family,96
0.78,0.5777777777777777,family,96
0.79,0.4888888888888889,family,96
0.8,0.4888888888888889,family,96
0.81,0.4,family,96
0.8200000000000001,0.4,family,96
0.8300000000000001,0.4,family,96
0.84,0.4,family,96
0.85,0.3333333333333333,family,96
0.86,0.3333333333333333,family,96
0.87,0.3111111111111111,family,96
0.88,0.3111111111111111,family,96
0.89,0.3111111111111111,family,96
0.9,0.3111111111111111,family,96
0.91,0.28888888888888886,family,96
0.92,0.28888888888888886,family,96
0.93,0.26666666666666666,family,96
0.9400000000000001,0.26666666666666666,family,96
0.9500000000000001,0.2222222222222222,family,96
0.96,0.2222222222222222,family,96
0.97,0.2222222222222222,family,96
0.98,0.2222222222222222,family,96
0.99,0.15555555555555556,family,96
1,0,family,96
0,1,family,97
0.01,1,family,97
0.02,1,family,97
0.03,1,family,97
0.04,0.9777777777777777,family,97
0.05,0.9777777777777777,family,97
0.06,0.9777777777777777,family,97
0.07,0.9777777777777777,family,97
0.08,0.9777777777777777,family,97
0.09,0.9777777777777777,family,97
0.1,0.9777777777777777,family,97
0.11,0.9777777777777777,family,97
0.12,0.9555555555555556,family,97
0.13,0.9555555555555556,family,97
0.14,0.9333333333333333,family,97
0.15,0.9333333333333333,family,97
0.16,0.9111111111111111,family,97
0.17,0.9111111111111111,family,97
0.18,0.9111111111111111,family,97
0.19,0.9111111111111111,family,97
0.2,0.9111111111111111,family,97
0.21,0.9111111111111111,family,97
0.22,0.9111111111111111,family,97
0.23,0.9111111111111111,family,97
0.24,0.9111111111111111,family,97
0.25,0.9111111111111111,family,97
0.26,0.9111111111111111,family,97
0.27,0.9111111111111111,family,97
0.28,0.9111111111111111,family,97
0.29,0.9111111111111111,family,97
0.3,0.9111111111111111,family,97
0.31,0.9111111111111111,family,97
0.32,0.9111111111111111,family,97
0.33,0.8888888888888888,family,97
0.34,0.8888888888888888,family,97
0.35000000000000003,0.8888888888888888,family,97
0.36,0.8888888888888888,family,97
0.37,0.8888888888888888,family,97
0.38,0.8888888888888888,family,97
0.39,0.8888888888888888,family,97
0.4,0.8888888888888888,family,97
0.41000000000000003,0.8444444444444444,family,97
0.42,0.8444444444444444,family,97
0.43,0.8444444444444444,family,97
0.44,0.8444444444444444,family,97
0.45,0.8444444444444444,family,97
0.46,0.8444444444444444,family,97
0.47000000000000003,0.8444444444444444,family,97
0.48,0.8444444444444444,family,97
0.49,0.8444444444444444,family,97
0.5,0.8222222222222222,family,97
0.51,0.8222222222222222,family,97
0.52,0.8,family,97
0.53,0.8,family,97
0.54,0.8,family,97
0.55,0.8,family,97
0.56,0.8,family,97
0.5700000000000001,0.8,family,97
0.58,0.7555555555555555,family,97
0.59,0.7555555555555555,family,97
0.6,0.7111111111111111,family,97
0.61,0.7111111111111111,family,97
0.62,0.6444444444444445,family,97
0.63,0.6444444444444445,family,97
0.64,0.6444444444444445,family,97
0.65,0.6444444444444445,family,97
0.66,0.6444444444444445,family,97
0.67,0.6444444444444445,family,97
0.68,0.6,family,97
0.6900000000000001,0.6,family,97
0.7000000000000001,0.5777777777777777,family,97
0.71,0.5777777777777777,family,97
0.72,0.5111111111111111,family,97
0.73,0.5111111111111111,family,97
0.74,0.5111111111111111,family,97
0.75,0.5111111111111111,family,97
0.76,0.5111111111111111,family,97
0.77,0.4666666666666667,family,97
0.78,0.4666666666666667,family,97
0.79,0.4444444444444444,family,97
0.8,0.4444444444444444,family,97
0.81,0.4222222222222222,family,97
0.8200000000000001,0.4222222222222222,family,97
0.8300000000000001,0.4222222222222222,family,97
0.84,0.4222222222222222,family,97
0.85,0.4222222222222222,family,97
0.86,0.4222222222222222,family,97
0.87,0.37777777777777777,family,97
0.88,0.37777777777777777,family,97
0.89,0.3111111111111111,family,97
0.9,0.3111111111111111,family,97
0.91,0.3111111111111111,family,97
0.92,0.3111111111111111,family,97
0.93,0.28888888888888886,family,97
0.9400000000000001,0.28888888888888886,family,97
0.9500000000000001,0.28888888888888886,family,97
0.96,0.28888888888888886,family,97
0.97,0.28888888888888886,family,97
0.98,0.28888888888888886,family,97
0.99,0.022222222222222223,family,97
1,0,family,97
0,1,family,98
0.01,1,family,98
0.02,1,family,98
0.03,1,family,98
0.04,1,family,98
0.05,1,family,98
0.06,1,family,98
0.07,1,family,98
0.08,0.9777777777777777,family,98
0.09,0.9777777777777777,family,98
0.1,0.9777777777777777,family,98
0.11,0.9777777777777777,family,98
0.12,0.9333333333333333,family,98
0.13,0.9333333333333333,family,98
