level,taxa1,taxa2,corr,proc_corr
family,Otu043,Otu044,0.031751916382864155,0.031751916382864155
family,Otu043,Otu046,-6.828638721815132e-5,-6.828638721815075e-5
family,Otu043,Otu048,-0.017416488958647034,-0.017416488958647034
family,Otu043,Otu052,-0.02491707714305923,-0.02491707714305923
family,Otu043,Otu053,0.1044874390013625,0.10448743900136251
family,Otu043,Otu057,-0.03836491151083384,-0.03836491151083385
family,Otu043,Otu058,-0.016419400250098623,-0.016419400250098626
family,Otu043,Otu060,-0.009643287431398612,-0.00964328743139861
family,Otu043,Otu062,0.001181510604948687,0.0011815106049486875
family,Otu043,Otu063,-0.02503528751744082,-0.025035287517440823
family,Otu043,Otu066,0.020419640943454033,0.02041964094345403
family,Otu043,Otu070,-0.02401082151975029,-0.02401082151975029
family,Otu043,Otu073,-0.005945161588487675,-0.005945161588487675
family,Otu044,Otu046,-0.026500892721592232,-0.02650089272159223
family,Otu044,Otu048,0.04488759258009634,0.04488759258009634
family,Otu044,Otu052,0.020141296860439795,0.020141296860439802
family,Otu044,Otu053,0.096988763979195175,0.0969887639791952
family,Otu044,Otu057,-0.056212913193089444,-0.05621291319308945
family,Otu044,Otu058,0.07814000999914797,0.07814000999914797
family,Otu044,Otu060,-0.03472119614217578,-0.03472119614217578
family,Otu044,Otu062,0.015231567570244664,0.015231567570244664
family,Otu044,Otu063,-0.04792484249876263,-0.04792484249876264
family,Otu044,Otu066,-0.004551600145772343,-0.004551600145772343
family,Otu044,Otu070,0.029339831862318023,0.02933983186231803
family,Otu044,Otu073,-0.01316981709748633,-0.01316981709748633
family,Otu046,Otu048,-0.015912896080229843,-0.015912896080229843
family,Otu046,Otu052,-0.013848174244999132,-0.01384817424499913
family,Otu046,Otu053,-0.02483124477861618,-0.024831244778616184
family,Otu046,Otu057,0.049806629382626165,0.04980662938262617
family,Otu046,Otu058,-0.02331713042373484,-0.02331713042373484
family,Otu046,Otu060,0.04646184230375783,0.04646184230375783
family,Otu046,Otu062,-0.003218607985681797,-0.0032186079856817967
family,Otu046,Otu063,-0.016338359512968147,-0.01633835951296815
family,Otu046,Otu066,-0.0114243203511468,-0.0114243203511468
family,Otu046,Otu070,-0.020210912562253325,-0.02021091256225332
family,Otu046,Otu073,-0.010892527258244042,-0.010892527258244042
family,Otu048,Otu052,0.01394585509889295,0.013945855098892948
family,Otu048,Otu053,0.04488172266678579,0.0448817226667858
family,Otu048,Otu057,-0.05008249340075975,-0.05008249340075975
family,Otu048,Otu058,0.008831047458773215,0.008831047458773215
family,Otu048,Otu060,-0.030130423361692166,-0.030130423361692166
family,Otu048,Otu062,-0.012021713225765658,-0.01202171322576566
family,Otu048,Otu063,-0.023881858998212657,-0.02388185899821266
family,Otu048,Otu066,-0.01311927764572492,-0.013119277645724918
family,Otu048,Otu070,-0.01786685519938132,-0.01786685519938132
family,Otu048,Otu073,-0.004671211565748702,-0.004671211565748703
family,Otu052,Otu053,-0.03196330771024809,-0.03196330771024809
family,Otu052,Otu057,0.032611424351645914,0.03261142435164592
family,Otu052,Otu058,0.047342377494261546,0.047342377494261546
family,Otu052,Otu060,0.020382804300095456,0.020382804300095456
family,Otu052,Otu062,-0.009772620003119572,-0.009772620003119572
family,Otu052,Otu063,-0.03905048447040935,-0.03905048447040935
family,Otu052,Otu066,-0.0075613298257167704,-0.007561329825716772
family,Otu052,Otu070,-0.03892336609303987,-0.03892336609303987
family,Otu052,Otu073,0.012237235741601082,0.012237235741601078
family,Otu053,Otu057,-0.03525581329982776,-0.03525581329982777
family,Otu053,Otu058,0.1520940990813548,0.15209409908135485
family,Otu053,Otu060,-0.012567269070527102,-0.012567269070527107
family,Otu053,Otu062,0.04219235068426588,0.04219235068426588
family,Otu053,Otu063,-0.025407711632573098,-0.025407711632573104
family,Otu053,Otu066,0.22623554550297742,0.22623554550297745
family,Otu053,Otu070,-0.02417093626755087,-0.024170936267550874
family,Otu053,Otu073,0.04812036520535082,0.04812036520535082
family,Otu057,Otu058,-0.05633583599802158,-0.05633583599802159
family,Otu057,Otu060,0.0037717505627485977,0.0037717505627485985
family,Otu057,Otu062,0.08589894498732441,0.08589894498732444
family,Otu057,Otu063,0.159035500303404,0.15903550030340402
family,Otu057,Otu066,0.02869146318707498,0.028691463187074977
family,Otu057,Otu070,0.17370383488574193,0.17370383488574198
family,Otu057,Otu073,-0.022251243269989753,-0.022251243269989753
family,Otu058,Otu060,-0.025877132737260673,-0.025877132737260677
family,Otu058,Otu062,0.04460271323352437,0.044602713233524376
family,Otu058,Otu063,-0.04915382395765917,-0.04915382395765918
family,Otu058,Otu066,0.08158952189735993,0.08158952189735992
family,Otu058,Otu070,-0.05867743410838116,-0.05867743410838116
family,Otu058,Otu073,-0.0241044782538406,-0.0241044782538406
family,Otu060,Otu062,0.0515827548063002,0.051582754806300195
family,Otu060,Otu063,0.16014963815682842,0.16014963815682845
family,Otu060,Otu066,-0.006277167332996748,-0.006277167332996748
family,Otu060,Otu070,-0.03929687160790338,-0.039296871607903384
family,Otu060,Otu073,-0.011681005245994318,-0.011681005245994318
family,Otu062,Otu063,-0.014215811680055947,-0.01421581168005595
family,Otu062,Otu066,0.011172966337963284,0.011172966337963284
family,Otu062,Otu070,-0.010804265543453418,-0.01080426554345342
family,Otu062,Otu073,-0.007087067520980389,-0.007087067520980389
family,Otu063,Otu066,-0.02275557564953351,-0.02275557564953351
family,Otu063,Otu070,0.2649672127362787,0.2649672127362788
family,Otu063,Otu073,0.02747298448998832,0.027472984489988323
family,Otu066,Otu070,-0.020633207903012752,-0.020633207903012752
family,Otu066,Otu073,0.6479806830117805,0.6479806830117805
family,Otu070,Otu073,4.735516541588147e-4,4.7355165415881436e-4
